CMDLINE /scrap/users/blazquez/.conda/envs/pyeddl_cpu/bin/python3.8 6_drive_memoryusage.py
MEM 16322.460938 1619776620.3647
MEM 16322.460938 1619776620.4649
MEM 16322.460938 1619776620.5651
MEM 16322.460938 1619776620.6653
MEM 16322.460938 1619776620.7655
MEM 16322.460938 1619776620.8661
MEM 16322.460938 1619776620.9666
MEM 16322.460938 1619776621.0671
MEM 16322.460938 1619776621.1675
MEM 16322.460938 1619776621.2677
MEM 16322.460938 1619776621.3684
MEM 16322.460938 1619776621.4689
MEM 16322.460938 1619776621.5693
MEM 16322.460938 1619776621.6696
MEM 16322.460938 1619776621.7698
MEM 16322.460938 1619776621.8700
MEM 16322.460938 1619776621.9704
MEM 16322.460938 1619776622.0709
MEM 16322.460938 1619776622.1714
MEM 16322.460938 1619776622.2716
MEM 16322.460938 1619776622.3720
MEM 16363.964844 1619776622.4725
MEM 16363.964844 1619776622.5730
MEM 16363.964844 1619776622.6734
MEM 16363.964844 1619776622.7736
MEM 16363.964844 1619776622.8739
MEM 16363.964844 1619776622.9741
MEM 16363.964844 1619776623.0743
MEM 16363.964844 1619776623.1745
MEM 16363.964844 1619776623.2747
MEM 16363.964844 1619776623.3749
MEM 16363.964844 1619776623.4754
MEM 16363.964844 1619776623.5757
MEM 16363.964844 1619776623.6760
MEM 16363.964844 1619776623.7763
MEM 16363.964844 1619776623.8765
MEM 16363.964844 1619776623.9768
MEM 16363.964844 1619776624.0771
MEM 16363.964844 1619776624.1775
MEM 16363.964844 1619776624.2779
MEM 16363.964844 1619776624.3784
MEM 16363.964844 1619776624.4789
MEM 16322.460938 1619776624.5796
MEM 16322.460938 1619776624.6800
MEM 16322.460938 1619776624.7803
MEM 16322.460938 1619776624.8808
MEM 16322.460938 1619776624.9812
MEM 16322.460938 1619776625.0814
MEM 16322.460938 1619776625.1820
MEM 16322.460938 1619776625.2824
MEM 16322.460938 1619776625.3826
MEM 16322.460938 1619776625.4829
MEM 16322.460938 1619776625.5831
MEM 16322.460938 1619776625.6833
MEM 16322.460938 1619776625.7836
MEM 16322.460938 1619776625.8839
MEM 16322.460938 1619776625.9843
MEM 16322.460938 1619776626.0847
MEM 16334.085938 1619776626.1849
MEM 16358.964844 1619776626.2852
MEM 16358.964844 1619776626.3855
MEM 16358.964844 1619776626.4858
MEM 16358.964844 1619776626.5860
MEM 16358.964844 1619776626.6864
MEM 16358.964844 1619776626.7867
MEM 16358.964844 1619776626.8869
MEM 16358.964844 1619776626.9872
MEM 16358.964844 1619776627.0875
MEM 16358.964844 1619776627.1877
MEM 16322.460938 1619776627.2881
MEM 16322.460938 1619776627.3884
MEM 16322.460938 1619776627.4886
MEM 16322.460938 1619776627.5888
MEM 16322.460938 1619776627.6890
MEM 16322.460938 1619776627.7892
MEM 16322.460938 1619776627.8894
MEM 16322.460938 1619776627.9897
MEM 16322.460938 1619776628.0899
MEM 16322.460938 1619776628.1901
MEM 16322.460938 1619776628.2903
MEM 16322.460938 1619776628.3905
MEM 16322.460938 1619776628.4907
MEM 16322.460938 1619776628.5909
MEM 16322.460938 1619776628.6911
MEM 16322.460938 1619776628.7913
MEM 16322.460938 1619776628.8915
MEM 16360.761719 1619776628.9918
MEM 16452.464844 1619776629.0920
MEM 16452.464844 1619776629.1922
MEM 16452.464844 1619776629.2924
MEM 16452.464844 1619776629.3926
MEM 16452.464844 1619776629.4928
MEM 16452.464844 1619776629.5931
MEM 16452.464844 1619776629.6933
MEM 16452.464844 1619776629.7935
MEM 16452.464844 1619776629.8937
MEM 16452.464844 1619776629.9939
MEM 16322.460938 1619776630.0946
MEM 16322.460938 1619776630.1949
MEM 16322.460938 1619776630.2953
MEM 16322.460938 1619776630.3956
MEM 16322.460938 1619776630.4960
MEM 16322.460938 1619776630.5963
MEM 16322.460938 1619776630.6966
MEM 16322.460938 1619776630.7969
MEM 16322.460938 1619776630.8974
MEM 16322.460938 1619776630.9976
MEM 16322.460938 1619776631.0978
MEM 16322.460938 1619776631.1980
MEM 16322.460938 1619776631.2983
MEM 16322.460938 1619776631.3985
MEM 16322.460938 1619776631.4987
MEM 16322.460938 1619776631.5989
MEM 16322.460938 1619776631.6993
MEM 16322.460938 1619776631.7996
MEM 16322.460938 1619776631.8998
MEM 16322.460938 1619776632.0000
MEM 16322.460938 1619776632.1002
MEM 16322.460938 1619776632.2005
MEM 16322.460938 1619776632.3007
MEM 16322.460938 1619776632.4010
MEM 16322.460938 1619776632.5013
MEM 16322.460938 1619776632.6016
MEM 16322.460938 1619776632.7018
MEM 16322.460938 1619776632.8021
MEM 16322.460938 1619776632.9024
MEM 16322.460938 1619776633.0026
MEM 16322.460938 1619776633.1030
MEM 16322.460938 1619776633.2032
MEM 16322.460938 1619776633.3036
MEM 16322.460938 1619776633.4039
MEM 16322.460938 1619776633.5043
MEM 16322.460938 1619776633.6046
MEM 16322.460938 1619776633.7049
MEM 16322.460938 1619776633.8052
MEM 16322.460938 1619776633.9055
MEM 16322.460938 1619776634.0057
MEM 16322.460938 1619776634.1059
MEM 16322.460938 1619776634.2061
MEM 16322.460938 1619776634.3063
MEM 16322.460938 1619776634.4065
MEM 16322.460938 1619776634.5067
MEM 16322.460938 1619776634.6069
MEM 16322.460938 1619776634.7071
MEM 16322.460938 1619776634.8074
MEM 16322.460938 1619776634.9077
MEM 16322.460938 1619776635.0079
MEM 16322.460938 1619776635.1081
MEM 16322.460938 1619776635.2084
MEM 16322.460938 1619776635.3088
MEM 16322.460938 1619776635.4091
MEM 16322.460938 1619776635.5093
MEM 16322.460938 1619776635.6097
MEM 16322.460938 1619776635.7100
MEM 16322.460938 1619776635.8104
MEM 16322.460938 1619776635.9109
MEM 16322.460938 1619776636.0112
MEM 16349.804688 1619776636.1114
MEM 16416.976562 1619776636.2118
MEM 16468.464844 1619776636.3121
MEM 16468.464844 1619776636.4125
MEM 16468.464844 1619776636.5129
MEM 16468.464844 1619776636.6131
MEM 16468.464844 1619776636.7133
MEM 16468.464844 1619776636.8135
MEM 16468.464844 1619776636.9139
MEM 16468.464844 1619776637.0142
MEM 16468.464844 1619776637.1144
MEM 16468.464844 1619776637.2146
MEM 16468.464844 1619776637.3148
MEM 16468.464844 1619776637.4150
MEM 16468.464844 1619776637.5152
MEM 16468.464844 1619776637.6154
MEM 16468.464844 1619776637.7156
MEM 16468.464844 1619776637.8158
MEM 16468.464844 1619776637.9160
MEM 16468.464844 1619776638.0164
MEM 16468.464844 1619776638.1168
MEM 16468.464844 1619776638.2171
MEM 16468.464844 1619776638.3174
MEM 16468.464844 1619776638.4176
MEM 16322.460938 1619776638.5184
MEM 16322.460938 1619776638.6191
MEM 16322.460938 1619776638.7195
MEM 16322.460938 1619776638.8199
MEM 16322.460938 1619776638.9204
MEM 16322.460938 1619776639.0206
MEM 16322.460938 1619776639.1209
MEM 16322.460938 1619776639.2213
MEM 16322.460938 1619776639.3216
MEM 16322.460938 1619776639.4218
MEM 16322.460938 1619776639.5220
MEM 16322.460938 1619776639.6223
MEM 16322.460938 1619776639.7225
MEM 16322.460938 1619776639.8227
MEM 16322.460938 1619776639.9229
MEM 16322.460938 1619776640.0231
MEM 16322.460938 1619776640.1233
MEM 16322.460938 1619776640.2235
MEM 16322.460938 1619776640.3237
MEM 16395.785156 1619776640.4239
MEM 16468.464844 1619776640.5242
MEM 16468.464844 1619776640.6244
MEM 16468.464844 1619776640.7246
MEM 16468.464844 1619776640.8248
MEM 16468.464844 1619776640.9251
MEM 16468.464844 1619776641.0254
MEM 16468.464844 1619776641.1258
MEM 16468.464844 1619776641.2260
MEM 16468.464844 1619776641.3263
MEM 16468.464844 1619776641.4268
MEM 16322.460938 1619776641.5271
MEM 16322.460938 1619776641.6280
MEM 16322.460938 1619776641.7284
MEM 16322.460938 1619776641.8288
MEM 16322.460938 1619776641.9290
MEM 16322.460938 1619776642.0293
MEM 16322.460938 1619776642.1296
MEM 16322.460938 1619776642.2300
MEM 16322.460938 1619776642.3302
MEM 16322.460938 1619776642.4304
MEM 16322.460938 1619776642.5306
MEM 16322.460938 1619776642.6308
MEM 16322.460938 1619776642.7310
MEM 16322.460938 1619776642.8313
MEM 16322.460938 1619776642.9315
MEM 16322.460938 1619776643.0317
MEM 16322.460938 1619776643.1319
MEM 16322.460938 1619776643.2321
MEM 16322.460938 1619776643.3323
MEM 16322.460938 1619776643.4325
MEM 16322.460938 1619776643.5327
MEM 16322.460938 1619776643.6329
MEM 16322.460938 1619776643.7331
MEM 16322.460938 1619776643.8333
MEM 16322.460938 1619776643.9335
MEM 16322.460938 1619776644.0338
MEM 16322.460938 1619776644.1342
MEM 16322.460938 1619776644.2346
MEM 16322.460938 1619776644.3350
MEM 16322.460938 1619776644.4354
MEM 16322.460938 1619776644.5357
MEM 16386.464844 1619776644.6361
MEM 16386.464844 1619776644.7365
MEM 16386.464844 1619776644.8370
MEM 16386.464844 1619776644.9373
MEM 16386.464844 1619776645.0375
MEM 16386.464844 1619776645.1377
MEM 16386.464844 1619776645.2379
MEM 16386.464844 1619776645.3382
MEM 16386.464844 1619776645.4384
MEM 16386.464844 1619776645.5386
MEM 16386.464844 1619776645.6388
MEM 16386.464844 1619776645.7390
MEM 16322.460938 1619776645.8400
MEM 16322.460938 1619776645.9409
MEM 16322.460938 1619776646.0418
MEM 16322.460938 1619776646.1424
MEM 16322.460938 1619776646.2427
MEM 16322.460938 1619776646.3431
MEM 16322.460938 1619776646.4433
MEM 16322.460938 1619776646.5435
MEM 16322.460938 1619776646.6438
MEM 16322.460938 1619776646.7442
MEM 16322.460938 1619776646.8445
MEM 16322.460938 1619776646.9448
MEM 16322.460938 1619776647.0452
MEM 16322.460938 1619776647.1456
MEM 16322.460938 1619776647.2460
MEM 16322.460938 1619776647.3464
MEM 16322.460938 1619776647.4467
MEM 16322.460938 1619776647.5471
MEM 16322.460938 1619776647.6475
MEM 16322.460938 1619776647.7479
MEM 16322.460938 1619776647.8481
MEM 16322.460938 1619776647.9483
MEM 16322.460938 1619776648.0485
MEM 16322.460938 1619776648.1487
MEM 16322.460938 1619776648.2490
MEM 16322.460938 1619776648.3492
MEM 16322.460938 1619776648.4494
MEM 16322.460938 1619776648.5496
MEM 16322.460938 1619776648.6498
MEM 16322.460938 1619776648.7500
MEM 16322.460938 1619776648.8502
MEM 16322.460938 1619776648.9504
MEM 16322.460938 1619776649.0506
MEM 16322.460938 1619776649.1508
MEM 16322.460938 1619776649.2510
MEM 16322.460938 1619776649.3513
MEM 16322.460938 1619776649.4516
MEM 16322.460938 1619776649.5519
MEM 16322.460938 1619776649.6521
MEM 16322.460938 1619776649.7524
MEM 16322.460938 1619776649.8526
MEM 16322.460938 1619776649.9529
MEM 16322.460938 1619776650.0533
MEM 16322.460938 1619776650.1536
MEM 16322.460938 1619776650.2540
MEM 16322.460938 1619776650.3543
MEM 16322.460938 1619776650.4546
MEM 16322.460938 1619776650.5549
MEM 16322.460938 1619776650.6551
MEM 16322.460938 1619776650.7554
MEM 16322.460938 1619776650.8556
MEM 16322.460938 1619776650.9558
MEM 16322.460938 1619776651.0560
MEM 16322.460938 1619776651.1562
MEM 16322.460938 1619776651.2564
MEM 16322.460938 1619776651.3567
MEM 16322.460938 1619776651.4569
MEM 16322.460938 1619776651.5571
MEM 16322.460938 1619776651.6574
MEM 16322.460938 1619776651.7576
MEM 16322.460938 1619776651.8578
MEM 16322.460938 1619776651.9580
MEM 16322.460938 1619776652.0582
MEM 16322.460938 1619776652.1584
MEM 16322.460938 1619776652.2588
MEM 16322.460938 1619776652.3592
MEM 16322.460938 1619776652.4594
MEM 16322.460938 1619776652.5596
MEM 16322.460938 1619776652.6599
MEM 16322.460938 1619776652.7603
MEM 16322.460938 1619776652.8607
MEM 16322.460938 1619776652.9610
MEM 16322.460938 1619776653.0614
MEM 16322.460938 1619776653.1617
MEM 16322.460938 1619776653.2621
MEM 16322.460938 1619776653.3623
MEM 16322.460938 1619776653.4625
MEM 16322.460938 1619776653.5627
MEM 16331.765625 1619776653.6629
MEM 16475.410156 1619776653.7633
MEM 16588.085938 1619776653.8635
MEM 16722.644531 1619776653.9637
MEM 16861.347656 1619776654.0639
MEM 16970.468750 1619776654.1641
MEM 16970.468750 1619776654.2643
MEM 16970.468750 1619776654.3645
MEM 16970.468750 1619776654.4647
MEM 16970.468750 1619776654.5649
MEM 16970.468750 1619776654.6651
MEM 16970.468750 1619776654.7654
MEM 16970.468750 1619776654.8656
MEM 16970.468750 1619776654.9658
MEM 16970.468750 1619776655.0660
MEM 16970.468750 1619776655.1662
MEM 16970.468750 1619776655.2664
MEM 16970.468750 1619776655.3667
MEM 16970.468750 1619776655.4671
MEM 16970.468750 1619776655.5674
MEM 16970.468750 1619776655.6677
MEM 16970.468750 1619776655.7680
MEM 16970.468750 1619776655.8683
MEM 16970.468750 1619776655.9687
MEM 16970.468750 1619776656.0691
MEM 16970.468750 1619776656.1693
MEM 16970.468750 1619776656.2695
MEM 16477.992188 1619776656.3697
MEM 16322.460938 1619776656.4706
MEM 16322.460938 1619776656.5714
MEM 16322.460938 1619776656.6718
MEM 16322.460938 1619776656.7730
MEM 16322.460938 1619776656.8743
MEM 16322.460938 1619776656.9748
MEM 16322.460938 1619776657.0751
MEM 16322.460938 1619776657.1753
MEM 16322.460938 1619776657.2755
MEM 16322.460938 1619776657.3758
MEM 16322.460938 1619776657.4760
MEM 16322.460938 1619776657.5762
MEM 16322.460938 1619776657.6764
MEM 16322.460938 1619776657.7766
MEM 16322.460938 1619776657.8769
MEM 16322.460938 1619776657.9772
MEM 16322.460938 1619776658.0774
MEM 16322.460938 1619776658.1778
MEM 16322.460938 1619776658.2782
MEM 16322.460938 1619776658.3786
MEM 16322.460938 1619776658.4789
MEM 16322.460938 1619776658.5791
MEM 16322.460938 1619776658.6794
MEM 16322.460938 1619776658.7798
MEM 16322.460938 1619776658.8802
MEM 16322.460938 1619776658.9804
MEM 16322.460938 1619776659.0807
MEM 16322.460938 1619776659.1809
MEM 16322.460938 1619776659.2811
MEM 16322.460938 1619776659.3813
MEM 16322.460938 1619776659.4815
MEM 16322.460938 1619776659.5817
MEM 16322.460938 1619776659.6819
MEM 16322.460938 1619776659.7821
MEM 16322.460938 1619776659.8824
MEM 16322.460938 1619776659.9826
MEM 16322.460938 1619776660.0828
MEM 16386.464844 1619776660.1830
MEM 16386.464844 1619776660.2833
MEM 16386.464844 1619776660.3835
MEM 16386.464844 1619776660.4837
MEM 16386.464844 1619776660.5839
MEM 16386.464844 1619776660.6841
MEM 16386.464844 1619776660.7843
MEM 16386.464844 1619776660.8846
MEM 16386.464844 1619776660.9849
MEM 16386.464844 1619776661.0852
MEM 16386.464844 1619776661.1856
MEM 16386.464844 1619776661.2860
MEM 16322.460938 1619776661.3867
MEM 16322.460938 1619776661.4875
MEM 16322.460938 1619776661.5883
MEM 16322.460938 1619776661.6890
MEM 16322.460938 1619776661.7895
MEM 16322.460938 1619776661.8904
MEM 16322.460938 1619776661.9908
MEM 16322.460938 1619776662.0910
MEM 16322.460938 1619776662.1912
MEM 16322.460938 1619776662.2914
MEM 16322.460938 1619776662.3916
MEM 16322.460938 1619776662.4919
MEM 16322.460938 1619776662.5921
MEM 16322.460938 1619776662.6923
MEM 16322.460938 1619776662.7925
MEM 16322.460938 1619776662.8927
MEM 16322.460938 1619776662.9929
MEM 16322.460938 1619776663.0931
MEM 16322.460938 1619776663.1933
MEM 16322.460938 1619776663.2935
MEM 16322.460938 1619776663.3937
MEM 16322.460938 1619776663.4939
MEM 16322.460938 1619776663.5941
MEM 16322.460938 1619776663.6943
MEM 16322.460938 1619776663.7945
MEM 16322.460938 1619776663.8948
MEM 16322.460938 1619776663.9951
MEM 16322.460938 1619776664.0954
MEM 16322.460938 1619776664.1958
MEM 16322.460938 1619776664.2962
MEM 16322.460938 1619776664.3966
MEM 16322.460938 1619776664.4971
MEM 16322.460938 1619776664.5975
MEM 16322.460938 1619776664.6977
MEM 16322.460938 1619776664.7980
MEM 16322.460938 1619776664.8982
MEM 16322.460938 1619776664.9984
MEM 16322.460938 1619776665.0986
MEM 16322.460938 1619776665.1988
MEM 16322.460938 1619776665.2992
MEM 16322.460938 1619776665.3998
MEM 16369.156250 1619776665.5001
MEM 16369.156250 1619776665.6004
MEM 16369.156250 1619776665.7006
MEM 16369.156250 1619776665.8008
MEM 16492.093750 1619776665.9011
MEM 16759.703125 1619776666.0013
MEM 16945.070312 1619776666.1015
MEM 16945.070312 1619776666.2018
MEM 16369.156250 1619776666.3020
MEM 16369.156250 1619776666.4022
MEM 16369.156250 1619776666.5024
MEM 16369.156250 1619776666.6027
MEM 16369.156250 1619776666.7029
MEM 16369.156250 1619776666.8032
MEM 16369.156250 1619776666.9036
MEM 16369.156250 1619776667.0040
MEM 16369.156250 1619776667.1042
MEM 16369.156250 1619776667.2045
MEM 16369.156250 1619776667.3048
MEM 16369.156250 1619776667.4052
MEM 16369.156250 1619776667.5055
MEM 16369.156250 1619776667.6059
MEM 16369.156250 1619776667.7063
MEM 16369.156250 1619776667.8067
MEM 16369.156250 1619776667.9070
MEM 16369.156250 1619776668.0074
MEM 16369.156250 1619776668.1077
MEM 16369.156250 1619776668.2079
MEM 16369.156250 1619776668.3081
MEM 16369.156250 1619776668.4083
MEM 16369.156250 1619776668.5086
MEM 16369.156250 1619776668.6088
MEM 16369.156250 1619776668.7090
MEM 16369.156250 1619776668.8092
MEM 16369.156250 1619776668.9094
MEM 16369.156250 1619776669.0097
MEM 16369.156250 1619776669.1100
MEM 16369.156250 1619776669.2102
MEM 16433.597656 1619776669.3105
MEM 16503.730469 1619776669.4117
MEM 16509.910156 1619776669.5123
MEM 16512.222656 1619776669.6129
MEM 16514.277344 1619776669.7134
MEM 16514.472656 1619776669.8140
MEM 16449.625000 1619776669.9145
MEM 16449.625000 1619776670.0149
MEM 16449.625000 1619776670.1156
MEM 16449.625000 1619776670.2161
MEM 16449.625000 1619776670.3165
MEM 16449.625000 1619776670.4168
MEM 16643.292969 1619776670.5171
MEM 16909.871094 1619776670.6173
MEM 17070.484375 1619776670.7176
MEM 17090.476562 1619776670.8179
MEM 17090.476562 1619776670.9182
MEM 17090.476562 1619776671.0184
MEM 17090.476562 1619776671.1186
MEM 17090.476562 1619776671.2188
MEM 17090.476562 1619776671.3190
MEM 17090.476562 1619776671.4192
MEM 17090.476562 1619776671.5194
MEM 17090.476562 1619776671.6196
MEM 17026.472656 1619776671.7198
MEM 16450.468750 1619776671.8201
MEM 16450.468750 1619776671.9203
MEM 16450.468750 1619776672.0205
MEM 16450.468750 1619776672.1207
MEM 16450.468750 1619776672.2209
MEM 16450.468750 1619776672.3211
MEM 16450.468750 1619776672.4213
MEM 16450.468750 1619776672.5215
MEM 16450.468750 1619776672.6217
MEM 16450.468750 1619776672.7219
MEM 16450.468750 1619776672.8221
MEM 16450.468750 1619776672.9224
MEM 16450.468750 1619776673.0227
MEM 16450.468750 1619776673.1230
MEM 16450.468750 1619776673.2233
MEM 16450.468750 1619776673.3235
MEM 16450.468750 1619776673.4238
MEM 16450.468750 1619776673.5242
MEM 16450.468750 1619776673.6245
MEM 16450.468750 1619776673.7247
MEM 16450.468750 1619776673.8249
MEM 16450.468750 1619776673.9251
MEM 16450.468750 1619776674.0253
MEM 16450.468750 1619776674.1255
MEM 16450.468750 1619776674.2257
MEM 16450.468750 1619776674.3259
MEM 16450.468750 1619776674.4261
MEM 16450.468750 1619776674.5263
MEM 16450.468750 1619776674.6265
MEM 16450.468750 1619776674.7267
MEM 16412.585938 1619776674.8272
MEM 16565.445312 1619776674.9287
MEM 16574.492188 1619776675.0296
MEM 16577.312500 1619776675.1302
MEM 16577.925781 1619776675.2307
MEM 16577.925781 1619776675.3312
MEM 16513.625000 1619776675.4316
MEM 16513.625000 1619776675.5319
MEM 16513.625000 1619776675.6323
MEM 16513.625000 1619776675.7327
MEM 16513.625000 1619776675.8330
MEM 16513.625000 1619776675.9335
MEM 16513.625000 1619776676.0339
MEM 16513.625000 1619776676.1343
MEM 16513.625000 1619776676.2347
MEM 16513.625000 1619776676.3350
MEM 16556.691406 1619776676.4354
MEM 16811.410156 1619776676.5357
MEM 17075.667969 1619776676.6360
MEM 17316.722656 1619776676.7362
MEM 17607.792969 1619776676.8364
MEM 17730.476562 1619776676.9366
MEM 17730.476562 1619776677.0368
MEM 17730.476562 1619776677.1370
MEM 17730.476562 1619776677.2373
MEM 17730.476562 1619776677.3376
MEM 17730.476562 1619776677.4379
MEM 17730.476562 1619776677.5381
MEM 17730.476562 1619776677.6384
MEM 17730.476562 1619776677.7387
MEM 17730.476562 1619776677.8391
MEM 17730.476562 1619776677.9393
MEM 17730.476562 1619776678.0397
MEM 17730.476562 1619776678.1400
MEM 17730.476562 1619776678.2403
MEM 17730.476562 1619776678.3407
MEM 17730.476562 1619776678.4411
MEM 17730.476562 1619776678.5415
MEM 17730.476562 1619776678.6419
MEM 17730.476562 1619776678.7421
MEM 17730.476562 1619776678.8424
MEM 17666.472656 1619776678.9428
MEM 17666.472656 1619776679.0432
MEM 17666.472656 1619776679.1436
MEM 17666.472656 1619776679.2439
MEM 16702.750000 1619776679.3443
MEM 16514.468750 1619776679.4447
MEM 16514.468750 1619776679.5450
MEM 16514.468750 1619776679.6452
MEM 16514.468750 1619776679.7455
MEM 16514.468750 1619776679.8457
MEM 16514.468750 1619776679.9460
MEM 16514.468750 1619776680.0462
MEM 16514.468750 1619776680.1466
MEM 16514.468750 1619776680.2471
MEM 16514.468750 1619776680.3475
MEM 16514.468750 1619776680.4479
MEM 16514.468750 1619776680.5483
MEM 16514.468750 1619776680.6486
MEM 16514.468750 1619776680.7490
MEM 16514.468750 1619776680.8496
MEM 16514.468750 1619776680.9500
MEM 16514.468750 1619776681.0506
MEM 16514.468750 1619776681.1511
MEM 16514.468750 1619776681.2515
MEM 16514.468750 1619776681.3520
MEM 16514.468750 1619776681.4525
MEM 16514.468750 1619776681.5530
MEM 16514.468750 1619776681.6535
MEM 16514.468750 1619776681.7540
MEM 16514.468750 1619776681.8545
MEM 16514.468750 1619776681.9550
MEM 16514.468750 1619776682.0554
MEM 16514.468750 1619776682.1558
MEM 16514.468750 1619776682.2562
MEM 16514.468750 1619776682.3566
MEM 16514.468750 1619776682.4569
MEM 16514.468750 1619776682.5572
MEM 16514.468750 1619776682.6576
MEM 16514.468750 1619776682.7580
MEM 16514.468750 1619776682.8584
MEM 16514.468750 1619776682.9588
MEM 16514.468750 1619776683.0593
MEM 16514.468750 1619776683.1597
MEM 16514.468750 1619776683.2599
MEM 16514.468750 1619776683.3603
MEM 16514.468750 1619776683.4607
MEM 16514.468750 1619776683.5610
MEM 16514.468750 1619776683.6613
MEM 16514.468750 1619776683.7615
MEM 16514.468750 1619776683.8619
MEM 16514.468750 1619776683.9622
MEM 16514.468750 1619776684.0625
MEM 16514.468750 1619776684.1627
MEM 16514.468750 1619776684.2630
MEM 16514.468750 1619776684.3634
MEM 16514.468750 1619776684.4638
MEM 16514.468750 1619776684.5640
MEM 16514.468750 1619776684.6644
MEM 16514.468750 1619776684.7648
MEM 16514.468750 1619776684.8651
MEM 16514.468750 1619776684.9654
MEM 16514.468750 1619776685.0657
MEM 16514.468750 1619776685.1660
MEM 16514.468750 1619776685.2664
MEM 16514.468750 1619776685.3668
MEM 16514.468750 1619776685.4671
MEM 16514.468750 1619776685.5674
MEM 16514.468750 1619776685.6676
MEM 16514.468750 1619776685.7679
MEM 16514.468750 1619776685.8682
MEM 16514.468750 1619776685.9685
MEM 16514.468750 1619776686.0688
MEM 16514.468750 1619776686.1690
MEM 16514.468750 1619776686.2693
MEM 16514.468750 1619776686.3696
MEM 16514.468750 1619776686.4699
MEM 16514.468750 1619776686.5701
MEM 16514.468750 1619776686.6704
MEM 16482.757812 1619776686.7707
MEM 16578.277344 1619776686.8714
MEM 16632.074219 1619776686.9724
MEM 16635.769531 1619776687.0732
MEM 16640.875000 1619776687.1739
MEM 16642.367188 1619776687.2745
MEM 16642.476562 1619776687.3748
MEM 16577.628906 1619776687.4753
MEM 16577.628906 1619776687.5757
MEM 16577.628906 1619776687.6761
MEM 16577.628906 1619776687.7764
MEM 16813.152344 1619776687.8767
MEM 17079.730469 1619776687.9770
MEM 17154.480469 1619776688.0775
MEM 17154.480469 1619776688.1777
MEM 17154.480469 1619776688.2779
MEM 17154.480469 1619776688.3781
MEM 17154.480469 1619776688.4783
MEM 17154.480469 1619776688.5785
MEM 17154.480469 1619776688.6787
MEM 17154.480469 1619776688.7789
MEM 17154.480469 1619776688.8791
MEM 17090.476562 1619776688.9793
MEM 17090.476562 1619776689.0795
MEM 16578.472656 1619776689.1797
MEM 16578.472656 1619776689.2799
MEM 16578.472656 1619776689.3801
MEM 16578.472656 1619776689.4803
MEM 16578.472656 1619776689.5805
MEM 16578.472656 1619776689.6807
MEM 16578.472656 1619776689.7809
MEM 16578.472656 1619776689.8811
MEM 16578.472656 1619776689.9814
MEM 16578.472656 1619776690.0818
MEM 16578.472656 1619776690.1823
MEM 16578.472656 1619776690.2826
MEM 16578.472656 1619776690.3829
MEM 16578.472656 1619776690.4832
MEM 16578.472656 1619776690.5836
MEM 16578.472656 1619776690.6838
MEM 16578.472656 1619776690.7840
MEM 16578.472656 1619776690.8842
MEM 16578.472656 1619776690.9844
MEM 16578.472656 1619776691.0846
MEM 16578.472656 1619776691.1848
MEM 16578.472656 1619776691.2850
MEM 16578.472656 1619776691.3852
MEM 16578.472656 1619776691.4854
MEM 16578.472656 1619776691.5857
MEM 16578.472656 1619776691.6859
MEM 16578.472656 1619776691.7861
MEM 16578.472656 1619776691.8863
MEM 16422.785156 1619776691.9875
MEM 16450.464844 1619776692.0879
MEM 16417.812500 1619776692.1885
MEM 16417.812500 1619776692.2890
MEM 16417.812500 1619776692.3893
MEM 16452.847656 1619776692.4897
MEM 16710.660156 1619776692.5899
MEM 16738.539062 1619776692.6901
MEM 16738.539062 1619776692.7906
MEM 16738.539062 1619776692.8910
MEM 16738.539062 1619776692.9915
MEM 16738.539062 1619776693.0919
MEM 16738.539062 1619776693.1924
MEM 16738.539062 1619776693.2930
MEM 16738.539062 1619776693.3936
MEM 16738.539062 1619776693.4940
MEM 16706.535156 1619776693.5943
MEM 16418.531250 1619776693.6945
MEM 16418.531250 1619776693.7947
MEM 16418.531250 1619776693.8949
MEM 16418.531250 1619776693.9951
MEM 16418.531250 1619776694.0954
MEM 16418.531250 1619776694.1956
MEM 16418.531250 1619776694.2958
MEM 16418.531250 1619776694.3960
MEM 16418.531250 1619776694.4962
MEM 16418.531250 1619776694.5964
MEM 16418.531250 1619776694.6966
MEM 16418.531250 1619776694.7968
MEM 16418.531250 1619776694.8970
MEM 16418.531250 1619776694.9972
MEM 16418.531250 1619776695.0974
MEM 16418.531250 1619776695.1976
MEM 16418.531250 1619776695.2978
MEM 16480.558594 1619776695.3989
MEM 16450.062500 1619776695.4995
MEM 16449.812500 1619776695.6001
MEM 16449.812500 1619776695.7007
MEM 16449.812500 1619776695.8012
MEM 16612.683594 1619776695.9016
MEM 16870.238281 1619776696.0021
MEM 17058.539062 1619776696.1025
MEM 17058.539062 1619776696.2028
MEM 17058.539062 1619776696.3031
MEM 17058.539062 1619776696.4034
MEM 17058.539062 1619776696.5036
MEM 17058.539062 1619776696.6039
MEM 17058.539062 1619776696.7042
MEM 17058.539062 1619776696.8045
MEM 17058.539062 1619776696.9048
MEM 17058.539062 1619776697.0050
MEM 17058.539062 1619776697.1053
MEM 17058.539062 1619776697.2056
MEM 17058.539062 1619776697.3059
MEM 17058.539062 1619776697.4062
MEM 17058.539062 1619776697.5065
MEM 17058.539062 1619776697.6069
MEM 17058.539062 1619776697.7072
MEM 17058.539062 1619776697.8075
MEM 17058.539062 1619776697.9078
